"","focal","year","complexity.animal","complexity.plant","parameter_hat","abund.sp","abund.sp.min","abund.sp.max","parameter","inclus"
"266","LEMA","2020","family","family","Caryophyllaceae",0.0450367647058824,0,2,"Plant - plant","non-inclus"
"267","LEMA","2020","family","family","Fabaceae",0.0542279411764706,0,1.25,"Plant - plant","non-inclus"
"268","LEMA","2020","family","family","Gentianaceae",0.141544117647059,0,2.5,"Plant - plant","non-inclus"
"269","LEMA","2020","family","family","Plantaginaceae",0.0533088235294118,0,2.25,"Plant - plant","non-inclus"
"270","LEMA","2020","family","family","Poaceae",0.671875,0,5,"Plant - plant","inclus"
"271","LEMA","2020","family","family","Primulacea",0.00275735294117647,0,0.25,"Plant - plant","non-inclus"
"272","LEMA","2020","family","family","Ranunculuc",0.00459558823529412,0,0.25,"Plant - plant","non-inclus"
"273","LEMA","2020","family","family","LEMA",0.310661764705882,0,2.5,"Intraspecific","non-inclus"
"274","LEMA","2020","family","family","Acrididae",0.00076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"275","LEMA","2020","family","family","Aphididae",0.00153186274509804,0,0.208333333333333,"Plant - herbivore","non-inclus"
"276","LEMA","2020","family","family","Chrysomelidae",0.0076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"277","LEMA","2020","family","family","Coccinellidae",0.00229779411764706,0,0.208333333333333,"Plant - herbivore","non-inclus"
"278","LEMA","2020","family","family","Curculionidae",0.00229779411764706,0,0.208333333333333,"Plant - herbivore","non-inclus"
"279","LEMA","2020","family","family","Geomitridae",0.315563725490196,0,2.29166666666667,"Plant - herbivore","non-inclus"
"280","LEMA","2020","family","family","Helicidae",0.0291053921568627,0,0.625,"Plant - herbivore","non-inclus"
"281","LEMA","2020","family","family","Miridae",0.00076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"282","LEMA","2020","family","family","Mordellidae",0.00153186274509804,0,0.208333333333333,"Plant - herbivore","non-inclus"
"283","LEMA","2020","family","family","Nitidulidae",0.533088235294117,0,5,"Plant - herbivore","non-inclus"
"284","LEMA","2020","family","family","Tetranychidae",0.00076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"285","LEMA","2020","family","family","Tettigoniidae",0.0176164215686275,0,0.416666666666667,"Plant - herbivore","non-inclus"
"286","LEMA","2020","family","family","Andrenidae",0.142045454545455,0,5,"Plant - floral visitor","non-inclus"
"287","LEMA","2020","family","family","Bibionidae",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"288","LEMA","2020","family","family","Bombyliidae",0.0584893048128342,0,2.27272727272727,"Plant - floral visitor","non-inclus"
"289","LEMA","2020","family","family","Empididae",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"290","LEMA","2020","family","family","Geometridae",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"291","LEMA","2020","family","family","Halictidae",0.0685160427807486,0,2.27272727272727,"Plant - floral visitor","non-inclus"
"292","LEMA","2020","family","family","Lasiocampidae",0.00501336898395722,0,1.36363636363636,"Plant - floral visitor","non-inclus"
"293","LEMA","2020","family","family","Megachilidae",0.00668449197860963,0,1.81818181818182,"Plant - floral visitor","non-inclus"
"294","LEMA","2020","family","family","Muscidae",0.0401069518716577,0,2.72727272727273,"Plant - floral visitor","non-inclus"
"295","LEMA","2020","family","family","Oedemeridae",0.0200534759358289,0,1.36363636363636,"Plant - floral visitor","non-inclus"
"296","LEMA","2020","family","family","Pieridae",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"297","LEMA","2020","family","family","Sarcophagidae",0.0133689839572193,0,1.81818181818182,"Plant - floral visitor","non-inclus"
"298","LEMA","2020","family","family","Stratiomyidae",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"299","LEMA","2020","family","family","Syrphidae",0.0668449197860962,0,3.18181818181818,"Plant - floral visitor","non-inclus"
"300","LEMA","2020","family","family","Tabanidae",0.00334224598930481,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"301","LEMA","2020","family","family","Tachinidae",0.0116978609625668,0,1.36363636363636,"Plant - floral visitor","non-inclus"
"302","LEMA","2020","family","family","Ulidiidae",0.00668449197860963,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"303","LEMA","2020","species","code.plant","ANAR",0.00275735294117647,0,0.25,"Plant - plant","non-inclus"
"304","LEMA","2020","species","code.plant","BEMA",0.0928308823529412,0,2.75,"Plant - plant","non-inclus"
"305","LEMA","2020","species","code.plant","CETE",0.141544117647059,0,2.5,"Plant - plant","non-inclus"
"306","LEMA","2020","species","code.plant","CHFU",0.0441176470588235,0,1.5,"Plant - plant","non-inclus"
"307","LEMA","2020","species","code.plant","CHMI",0.0128676470588235,0,1.5,"Plant - plant","non-inclus"
"308","LEMA","2020","species","code.plant","HOMA",0.613051470588235,0,5,"Plant - plant","inclus"
"309","LEMA","2020","species","code.plant","LEMA",0.310661764705882,0,2.5,"Plant - plant","non-inclus"
"310","LEMA","2020","species","code.plant","MEEL",0.000919117647058824,0,0.25,"Plant - plant","non-inclus"
"311","LEMA","2020","species","code.plant","MEPO",0.00183823529411765,0,0.25,"Plant - plant","non-inclus"
"312","LEMA","2020","species","code.plant","MESU",0.0514705882352941,0,1.25,"Plant - plant","non-inclus"
"313","LEMA","2020","species","code.plant","PAIN",0.0211397058823529,0,2,"Plant - plant","non-inclus"
"314","LEMA","2020","species","code.plant","PLCO",0.0533088235294118,0,2.25,"Plant - plant","non-inclus"
"315","LEMA","2020","species","code.plant","POMA",0.0330882352941176,0,2,"Plant - plant","non-inclus"
"316","LEMA","2020","species","code.plant","POMO",0.00459558823529412,0,0.5,"Plant - plant","non-inclus"
"317","LEMA","2020","species","code.plant","PUPA",0.0303308823529412,0,1.75,"Plant - plant","non-inclus"
"318","LEMA","2020","species","code.plant","RAPE",0.00459558823529412,0,0.25,"Plant - plant","non-inclus"
"319","LEMA","2020","species","code.plant","SASO",0.0799632352941176,0,3.25,"Plant - plant","non-inclus"
"320","LEMA","2020","species","code.plant","SCLA",0.0294117647058824,0,0.5,"Plant - plant","non-inclus"
"321","LEMA","2020","species","code.plant","SOAS",0.0303308823529412,0,0.75,"Plant - plant","non-inclus"
"322","LEMA","2020","species","code.plant","SPRU",0.0450367647058824,0,2,"Intraspecific","non-inclus"
"323","LEMA","2020","species","code.plant","Aiolopus_strepens",0.00076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"324","LEMA","2020","species","code.plant","Aphis_fabae",0.00153186274509804,0,0.208333333333333,"Plant - herbivore","non-inclus"
"325","LEMA","2020","species","code.plant","Brassicogethes_spp",0.532322303921568,0,5,"Plant - herbivore","non-inclus"
"326","LEMA","2020","species","code.plant","Cassida_spp",0.00153186274509804,0,0.208333333333333,"Plant - herbivore","non-inclus"
"327","LEMA","2020","species","code.plant","Cicadidae",0.00076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"328","LEMA","2020","species","code.plant","Cochlicella_barbara",0.315563725490196,0,2.29166666666667,"Plant - herbivore","non-inclus"
"329","LEMA","2020","species","code.plant","Conocephalus_dorsalis",0.00076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"330","LEMA","2020","species","code.plant","Cryptocephalus_spp",0.00612745098039216,0,0.208333333333333,"Plant - herbivore","non-inclus"
"331","LEMA","2020","species","code.plant","Curculionidae",0.00229779411764706,0,0.208333333333333,"Plant - herbivore","non-inclus"
"332","LEMA","2020","species","code.plant","Lasiocampa_trifolii_larva",0.0160845588235294,0,0.625,"Plant - herbivore","non-inclus"
"333","LEMA","2020","species","code.plant","Miridae",0.00076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"334","LEMA","2020","species","code.plant","Mordellidae",0.00153186274509804,0,0.208333333333333,"Plant - herbivore","non-inclus"
"335","LEMA","2020","species","code.plant","Nitidulidae",0.00076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"336","LEMA","2020","species","code.plant","Orthoptera",0.00076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"337","LEMA","2020","species","code.plant","Tessellana_tessellata",0.0168504901960784,0,0.416666666666667,"Plant - herbivore","non-inclus"
"338","LEMA","2020","species","code.plant","Tetranychus_urticae",0.00076593137254902,0,0.208333333333333,"Plant - herbivore","non-inclus"
"339","LEMA","2020","species","code.plant","Theba_pisana",0.0291053921568627,0,0.625,"Plant - herbivore","non-inclus"
"340","LEMA","2020","species","code.plant","Thysanoptera",0.00153186274509804,0,0.416666666666667,"Plant - herbivore","non-inclus"
"341","LEMA","2020","species","code.plant","Anastoechus_spp",0.0250668449197861,0,1.36363636363636,"Plant - floral visitor","non-inclus"
"342","LEMA","2020","species","code.plant","Andrena_humilis",0.110294117647059,0,5,"Plant - floral visitor","non-inclus"
"343","LEMA","2020","species","code.plant","Andrena_spp",0.0317513368983957,0,1.81818181818182,"Plant - floral visitor","non-inclus"
"344","LEMA","2020","species","code.plant","Bombyliidae",0.0300802139037433,0,2.27272727272727,"Plant - floral visitor","non-inclus"
"345","LEMA","2020","species","code.plant","Bombylius_major",0.00334224598930481,0,0.909090909090909,"Plant - floral visitor","non-inclus"
"346","LEMA","2020","species","code.plant","Cylindromyia_sp_red_color",0.0116978609625668,0,1.36363636363636,"Plant - floral visitor","non-inclus"
"347","LEMA","2020","species","code.plant","Dilophus_spp",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"348","LEMA","2020","species","code.plant","Diptera",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"349","LEMA","2020","species","code.plant","Empis_spp",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"350","LEMA","2020","species","code.plant","Episyrphus_balteatus",0.0183823529411765,0,3.18181818181818,"Plant - floral visitor","non-inclus"
"351","LEMA","2020","species","code.plant","Eristalis_similis",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"352","LEMA","2020","species","code.plant","Euchloe_crameri",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"353","LEMA","2020","species","code.plant","Geometridae",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"354","LEMA","2020","species","code.plant","Lasiocampa_trifolii",0.00501336898395722,0,1.36363636363636,"Plant - floral visitor","non-inclus"
"355","LEMA","2020","species","code.plant","Lasioglossum_immunitum",0.00334224598930481,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"356","LEMA","2020","species","code.plant","Lasioglossum_malachurum",0.0651737967914438,0,2.27272727272727,"Plant - floral visitor","non-inclus"
"357","LEMA","2020","species","code.plant","Lepidoptera",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"358","LEMA","2020","species","code.plant","Malachius_bipustulatus",0.0133689839572193,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"359","LEMA","2020","species","code.plant","Musca_spp",0.0401069518716577,0,2.72727272727273,"Plant - floral visitor","non-inclus"
"360","LEMA","2020","species","code.plant","Nemotelus_spp",0.00167112299465241,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"361","LEMA","2020","species","code.plant","Oedemeridae",0.0200534759358289,0,1.36363636363636,"Plant - floral visitor","non-inclus"
"362","LEMA","2020","species","code.plant","Osmia_ligurica",0.00668449197860963,0,1.81818181818182,"Plant - floral visitor","non-inclus"
"363","LEMA","2020","species","code.plant","Psilothrix_viridicoerulea",0.387700534759358,0,2.27272727272727,"Plant - floral visitor","non-inclus"
"364","LEMA","2020","species","code.plant","Sarcophaga_spp",0.0133689839572193,0,1.81818181818182,"Plant - floral visitor","non-inclus"
"365","LEMA","2020","species","code.plant","Sphaerophoria_scripta",0.0467914438502674,0,1.81818181818182,"Plant - floral visitor","non-inclus"
"366","LEMA","2020","species","code.plant","Tabanidae",0.00334224598930481,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"367","LEMA","2020","species","code.plant","Ulidiidae_sp_wings_with_pattern",0.00668449197860963,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"368","LEMA","2021","group","class","Forb",0.542579777008842,0,5,"Plant - plant","non-inclus"
"369","LEMA","2021","group","class","Grass",0.406574394463667,0,3.33333333333333,"Plant - plant","inclus"
"370","LEMA","2021","group","class","LEMA",0.180219146482122,0,1.80555555555556,"Intraspecific","non-inclus"
"371","LEMA","2021","group","class","beetle",0.00284958273967026,0,0.352941176470588,"Plant - herbivore","non-inclus"
"372","LEMA","2021","group","class","caterpillar",0.00203541624262162,0,0.117647058823529,"Plant - herbivore","non-inclus"
"373","LEMA","2021","group","class","grasshopper",0.0130266639527783,0,0.352941176470588,"Plant - herbivore","non-inclus"
"374","LEMA","2021","group","class","snail",0.63362507632811,0,5,"Plant - herbivore","non-inclus"
"375","LEMA","2021","group","class","bee",0.165146272412708,0,5,"Plant - floral visitor","non-inclus"
"376","LEMA","2021","group","class","butterfly",0.0125825731362064,0,0.909090909090909,"Plant - floral visitor","non-inclus"
"377","LEMA","2021","group","class","fly",0.290972003774772,0,2.27272727272727,"Plant - floral visitor","non-inclus"
"378","LEMA","2021","family","family","Amaranthaceae",0.0767012687427912,0,5,"Plant - plant","non-inclus"
"379","LEMA","2021","family","family","Asteraceae",0.132641291810842,0,1.33333333333333,"Plant - plant","non-inclus"
"380","LEMA","2021","family","family","Caryophyllaceae",0.0103806228373702,0,0.833333333333333,"Plant - plant","non-inclus"
"381","LEMA","2021","family","family","Fabaceae",0.0905420991926183,0,2,"Plant - plant","non-inclus"
"382","LEMA","2021","family","family","Gentianaceae",0.148212226066897,0,2.83333333333333,"Plant - plant","non-inclus"
"383","LEMA","2021","family","family","Plantaginaceae",0.0397923875432526,0,1.16666666666667,"Plant - plant","non-inclus"
"384","LEMA","2021","family","family","Poaceae",0.487889273356401,0,4,"Plant - plant","non-inclus"
"385","LEMA","2021","family","family","Primulacea",0.00461361014994233,0,0.333333333333333,"Plant - plant","non-inclus"
"386","LEMA","2021","family","family","LEMA",0.216262975778546,0,2.16666666666667,"Intraspecific","non-inclus"
"387","LEMA","2021","family","family","Acrididae",0.00126592961431344,0,0.182926829268293,"Plant - herbivore","non-inclus"
"388","LEMA","2021","family","family","Aphididae",0.000210988269052241,0,0.0609756097560976,"Plant - herbivore","non-inclus"
"389","LEMA","2021","family","family","Coccinellidae",0.000210988269052241,0,0.0609756097560976,"Plant - herbivore","non-inclus"
"390","LEMA","2021","family","family","Geomitridae",0.468604945565027,0,5,"Plant - herbivore","non-inclus"
"391","LEMA","2021","family","family","Helicidae",0.188201535994599,0,2.5609756097561,"Plant - herbivore","non-inclus"
"392","LEMA","2021","family","family","Pentatomidae",0.000632964807156722,0,0.182926829268293,"Plant - herbivore","non-inclus"
"393","LEMA","2021","family","family","Tettigoniidae",0.01223731960503,0,0.365853658536585,"Plant - herbivore","non-inclus"
"394","LEMA","2021","family","family","Andrenidae",0.0484429065743945,0,3,"Plant - floral visitor","non-inclus"
"395","LEMA","2021","family","family","Apidae",0.0259515570934256,0,3,"Plant - floral visitor","non-inclus"
"396","LEMA","2021","family","family","Bibionidae",0.00519031141868512,0,1,"Plant - floral visitor","non-inclus"
"397","LEMA","2021","family","family","Bombyliidae",0.0346020761245675,0,2,"Plant - floral visitor","non-inclus"
"398","LEMA","2021","family","family","Halictidae",0.027681660899654,0,1.5,"Plant - floral visitor","non-inclus"
"399","LEMA","2021","family","family","Megachilidae",0.013840830449827,0,1,"Plant - floral visitor","non-inclus"
"400","LEMA","2021","family","family","Muscidae",0.0121107266435986,0,1,"Plant - floral visitor","non-inclus"
"401","LEMA","2021","family","family","Oedemeridae",0.00519031141868512,0,0.5,"Plant - floral visitor","non-inclus"
"402","LEMA","2021","family","family","Pieridae",0.00346020761245675,0,1,"Plant - floral visitor","non-inclus"
"403","LEMA","2021","family","family","Syrphidae",0.389273356401384,0,5,"Plant - floral visitor","non-inclus"
"404","LEMA","2021","family","family","Ulidiidae",0.0069204152249135,0,1,"Plant - floral visitor","non-inclus"
"405","LEMA","2021","species","code.plant","ANAR",0.00461361014994233,0,0.333333333333333,"Plant - plant","non-inclus"
"406","LEMA","2021","species","code.plant","BEMA",0.0271049596309112,0,1.66666666666667,"Plant - plant","non-inclus"
"407","LEMA","2021","species","code.plant","CETE",0.145905420991926,0,2.83333333333333,"Plant - plant","non-inclus"
"408","LEMA","2021","species","code.plant","CHFU",0.0397923875432526,0,1,"Plant - plant","non-inclus"
"409","LEMA","2021","species","code.plant","CHMI",0.00346020761245675,0,0.666666666666667,"Plant - plant","non-inclus"
"410","LEMA","2021","species","code.plant","HOMA",0.433102652825836,0,4,"Plant - plant","non-inclus"
"411","LEMA","2021","species","code.plant","LEMA",0.216262975778546,0,2.16666666666667,"Plant - plant","non-inclus"
"412","LEMA","2021","species","code.plant","MEEL",0.00749711649365629,0,0.833333333333333,"Plant - plant","non-inclus"
"413","LEMA","2021","species","code.plant","MEPO",0.00115340253748558,0,0.166666666666667,"Plant - plant","non-inclus"
"414","LEMA","2021","species","code.plant","MESU",0.0790080738177624,0,2,"Plant - plant","non-inclus"
"415","LEMA","2021","species","code.plant","PAIN",0.0328719723183391,0,1.33333333333333,"Plant - plant","non-inclus"
"416","LEMA","2021","species","code.plant","PLCO",0.038638985005767,0,1.16666666666667,"Plant - plant","non-inclus"
"417","LEMA","2021","species","code.plant","POMA",0.013840830449827,0,0.666666666666667,"Plant - plant","non-inclus"
"418","LEMA","2021","species","code.plant","POMO",0.00346020761245675,0,0.333333333333333,"Plant - plant","non-inclus"
"419","LEMA","2021","species","code.plant","SASO",0.0455594002306805,0,5,"Plant - plant","non-inclus"
"420","LEMA","2021","species","code.plant","SCLA",0.0121107266435986,0,0.5,"Plant - plant","non-inclus"
"421","LEMA","2021","species","code.plant","SOAS",0.0726643598615917,0,1.33333333333333,"Plant - plant","non-inclus"
"422","LEMA","2021","species","code.plant","SPRU",0.0103806228373702,0,0.833333333333333,"Intraspecific","non-inclus"
"423","LEMA","2021","species","code.plant","Aelia_spp",0.000632964807156722,0,0.182926829268293,"Plant - herbivore","non-inclus"
"424","LEMA","2021","species","code.plant","Agapanthia_annularis",0.00210988269052241,0,0.365853658536585,"Plant - herbivore","non-inclus"
"425","LEMA","2021","species","code.plant","Aphis_fabae",0.000210988269052241,0,0.0609756097560976,"Plant - herbivore","non-inclus"
"426","LEMA","2021","species","code.plant","Calamobius_filum",0.000632964807156722,0,0.182926829268293,"Plant - herbivore","non-inclus"
"427","LEMA","2021","species","code.plant","Cochlicella_barbara",0.468604945565027,0,5,"Plant - herbivore","non-inclus"
"428","LEMA","2021","species","code.plant","Conocephalus_dorsalis",0.000632964807156722,0,0.182926829268293,"Plant - herbivore","non-inclus"
"429","LEMA","2021","species","code.plant","Dociostaurus_jagoi",0.00126592961431344,0,0.182926829268293,"Plant - herbivore","non-inclus"
"430","LEMA","2021","species","code.plant","Geometridae_sp_brown_naked_larva",0.000210988269052241,0,0.0609756097560976,"Plant - herbivore","non-inclus"
"431","LEMA","2021","species","code.plant","Lasiocampa_trifolii_larva",0.00126592961431344,0,0.121951219512195,"Plant - herbivore","non-inclus"
"432","LEMA","2021","species","code.plant","Lepidoptera_sp_green_naked_larva",0.000632964807156722,0,0.0609756097560976,"Plant - herbivore","non-inclus"
"433","LEMA","2021","species","code.plant","Otala_lactea",0.000210988269052241,0,0.0609756097560976,"Plant - herbivore","non-inclus"
"434","LEMA","2021","species","code.plant","Tessellana_tessellata",0.0116043547978732,0,0.365853658536585,"Plant - herbivore","non-inclus"
"435","LEMA","2021","species","code.plant","Theba_pisana",0.187990547725547,0,2.5609756097561,"Plant - herbivore","non-inclus"
"436","LEMA","2021","species","code.plant","Andrena_spp",0.0220195029883611,0,1.36363636363636,"Plant - floral visitor","non-inclus"
"437","LEMA","2021","species","code.plant","Apidae",0.00786410821012897,0,1.36363636363636,"Plant - floral visitor","non-inclus"
"438","LEMA","2021","species","code.plant","Apis_mellifera",0.000786410821012897,0,0.227272727272727,"Plant - floral visitor","non-inclus"
"439","LEMA","2021","species","code.plant","Bibionidae",0.000786410821012897,0,0.227272727272727,"Plant - floral visitor","non-inclus"
"440","LEMA","2021","species","code.plant","Bombyliidae",0.0157282164202579,0,0.909090909090909,"Plant - floral visitor","non-inclus"
"441","LEMA","2021","species","code.plant","Calliphoridae",0.00471846492607738,0,0.909090909090909,"Plant - floral visitor","non-inclus"
"442","LEMA","2021","species","code.plant","Colias_croceus",0.00157282164202579,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"443","LEMA","2021","species","code.plant","Dilophus_spp",0.00157282164202579,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"444","LEMA","2021","species","code.plant","Diptera",0.0825731362063541,0,1.81818181818182,"Plant - floral visitor","non-inclus"
"445","LEMA","2021","species","code.plant","Episyrphus_balteatus",0.00157282164202579,0,0.227272727272727,"Plant - floral visitor","non-inclus"
"446","LEMA","2021","species","code.plant","Eristalinus_taeniops",0.00235923246303869,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"447","LEMA","2021","species","code.plant","Eristalis_similis",0.0117961623151935,0,0.909090909090909,"Plant - floral visitor","non-inclus"
"448","LEMA","2021","species","code.plant","Eucera_spp",0.00314564328405159,0,0.681818181818182,"Plant - floral visitor","non-inclus"
"449","LEMA","2021","species","code.plant","Eupeodes_corollae",0.0471846492607738,0,2.27272727272727,"Plant - floral visitor","non-inclus"
"450","LEMA","2021","species","code.plant","Halictidae",0.000786410821012897,0,0.227272727272727,"Plant - floral visitor","non-inclus"
"451","LEMA","2021","species","code.plant","Hymenoptera",0.112456747404844,0,5,"Plant - floral visitor","non-inclus"
"452","LEMA","2021","species","code.plant","Lasioglossum_immunitum",0.0117961623151935,0,0.681818181818182,"Plant - floral visitor","non-inclus"
"453","LEMA","2021","species","code.plant","Lepidoptera",0.00943692985215477,0,0.909090909090909,"Plant - floral visitor","non-inclus"
"454","LEMA","2021","species","code.plant","Lomatia_spp",0.00157282164202579,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"455","LEMA","2021","species","code.plant","Malachius_bipustulatus",0.00157282164202579,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"456","LEMA","2021","species","code.plant","Musca_spp",0.00550487574709028,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"457","LEMA","2021","species","code.plant","Oedemeridae",0.00235923246303869,0,0.227272727272727,"Plant - floral visitor","non-inclus"
"458","LEMA","2021","species","code.plant","Osmia_spp",0.00629128656810318,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"459","LEMA","2021","species","code.plant","Psilothrix_viridicoerulea",0.076281849638251,0,1.36363636363636,"Plant - floral visitor","non-inclus"
"460","LEMA","2021","species","code.plant","Sphaerophoria_scripta",0.0597672223969801,0,1.13636363636364,"Plant - floral visitor","non-inclus"
"461","LEMA","2021","species","code.plant","Syrphidae",0.0526895250078641,0,0.909090909090909,"Plant - floral visitor","non-inclus"
"462","LEMA","2021","species","code.plant","Ulidiidae_sp_wings_with_pattern",0.00314564328405159,0,0.454545454545455,"Plant - floral visitor","non-inclus"
"463","HOMA","2019","group","class","Forb",0.187753036437247,0,1,"Plant - plant","non-inclus"
"464","HOMA","2019","group","class","Grass",0.348178137651822,0,2.75,"Plant - plant","non-inclus"
"465","HOMA","2019","group","class","HOMA",3.6664979757085,0,5,"Intraspecific","non-inclus"
"466","HOMA","2019","group","class","beetle",0.0496524329692156,0,0.377358490566038,"Plant - herbivore","non-inclus"
"467","HOMA","2019","group","class","caterpillar",0.0110763119700558,0,0.283018867924528,"Plant - herbivore","non-inclus"
"468","HOMA","2019","group","class","grasshopper",0.0557635016423498,0,0.377358490566038,"Plant - herbivore","non-inclus"
"469","HOMA","2019","group","class","snail",0.732946298984035,0,5,"Plant - herbivore","non-inclus"
"470","HOMA","2019","group","class","NoPoll",0,0,0,"Plant - floral visitor","non-inclus"
"471","HOMA","2019","family","family","Amaranthaceae",0.00657894736842105,0,0.375,"Plant - plant","non-inclus"
"472","HOMA","2019","family","family","Asteraceae",0.117408906882591,0,0.875,"Plant - plant","non-inclus"
"473","HOMA","2019","family","family","Brassicaceae",0,0,0,"Plant - plant","non-inclus"
"474","HOMA","2019","family","family","Caryophyllaceae",0.0055668016194332,0,0.25,"Plant - plant","non-inclus"
"475","HOMA","2019","family","family","Fabaceae",0.0430161943319838,0,0.625,"Plant - plant","non-inclus"
"476","HOMA","2019","family","family","Frankeniaceae",0,0,0,"Plant - plant","non-inclus"
"477","HOMA","2019","family","family","Gentianaceae",0.00404858299595142,0,0.25,"Plant - plant","non-inclus"
"478","HOMA","2019","family","family","Lythraceae",0,0,0,"Plant - plant","non-inclus"
"479","HOMA","2019","family","family","Plantaginaceae",0.0111336032388664,0,0.375,"Plant - plant","non-inclus"
"480","HOMA","2019","family","family","Poaceae",0.348178137651822,0,2.75,"Plant - plant","non-inclus"
"481","HOMA","2019","family","family","Primulacea",0,0,0,"Plant - plant","non-inclus"
"482","HOMA","2019","family","family","Ranunculuc",0,0,0,"Plant - plant","non-inclus"
"483","HOMA","2019","family","family","HOMA",3.6664979757085,0,5,"Intraspecific","non-inclus"
"484","HOMA","2019","family","family","Acrididae",0.00194643413266895,0,0.0961538461538462,"Plant - herbivore","non-inclus"
"485","HOMA","2019","family","family","Aphididae",0.0077857365306758,0,1.44230769230769,"Plant - herbivore","non-inclus"
"486","HOMA","2019","family","family","Aphrophoridae",0.00077857365306758,0,0.0961538461538462,"Plant - herbivore","non-inclus"
"487","HOMA","2019","family","family","Cercopoidea",0.00077857365306758,0,0.0961538461538462,"Plant - herbivore","non-inclus"
"488","HOMA","2019","family","family","Coccinellidae",0.00194643413266895,0,0.384615384615385,"Plant - herbivore","non-inclus"
"489","HOMA","2019","family","family","Geomitridae",0.6543911554033,0,5,"Plant - herbivore","non-inclus"
"490","HOMA","2019","family","family","Gryllidae",0.00194643413266895,0,0.0961538461538462,"Plant - herbivore","non-inclus"
"491","HOMA","2019","family","family","Helicidae",0.0879788227966366,0,0.961538461538462,"Plant - herbivore","non-inclus"
"492","HOMA","2019","family","family","Miridae",0.00116786047960137,0,0.0961538461538462,"Plant - herbivore","non-inclus"
"493","HOMA","2019","family","family","Nitidulidae",0.00116786047960137,0,0.0961538461538462,"Plant - herbivore","non-inclus"
"494","HOMA","2019","family","family","Pentatomidae",0.0124571784490813,0,0.480769230769231,"Plant - herbivore","non-inclus"
"495","HOMA","2019","family","family","Tettigoniidae",0.0428215509187169,0,0.384615384615385,"Plant - herbivore","non-inclus"
"496","HOMA","2019","family","family","NoPoll",0,0,0,"Plant - floral visitor","non-inclus"
"497","HOMA","2019","species","code.plant","ACHI",0,0,0,"Plant - plant","non-inclus"
"498","HOMA","2019","species","code.plant","ANAR",0,0,0,"Plant - plant","non-inclus"
"499","HOMA","2019","species","code.plant","BEMA",0.00657894736842105,0,0.375,"Plant - plant","non-inclus"
"500","HOMA","2019","species","code.plant","CETE",0.00404858299595142,0,0.25,"Plant - plant","non-inclus"
"501","HOMA","2019","species","code.plant","CHFU",0.0161943319838057,0,0.375,"Plant - plant","non-inclus"
"502","HOMA","2019","species","code.plant","CHMI",0,0,0,"Plant - plant","non-inclus"
"503","HOMA","2019","species","code.plant","COSQ",0,0,0,"Plant - plant","non-inclus"
"504","HOMA","2019","species","code.plant","FRPU",0,0,0,"Plant - plant","non-inclus"
"505","HOMA","2019","species","code.plant","HOMA",3.6664979757085,0,5,"Plant - plant","non-inclus"
"506","HOMA","2019","species","code.plant","LEMA",0.0996963562753036,0,0.625,"Plant - plant","non-inclus"
"507","HOMA","2019","species","code.plant","LYTR",0,0,0,"Plant - plant","non-inclus"
"508","HOMA","2019","species","code.plant","MEEL",0.00404858299595142,0,0.125,"Plant - plant","non-inclus"
